TYPE,BANK,DEBITS_TRANSACTIONS,DEBIT_AMOUNT,CREDIT_TRANSACTIONS,CREDIT_AMOUNT,DATE
COOPERATIVE,ABHYUDAYA CO-OP BANK LTD,37408,2149.64,97422,3470.74,May-16
COOPERATIVE,ABHYUDAYA CO-OP BANK LTD,37810,2418.89,101211,3619.33,Jun-16
COOPERATIVE,ABHYUDAYA CO-OP BANK LTD,38030,2309.36,104050,3618.13,Jul-16
COOPERATIVE,ABHYUDAYA CO-OP BANK LTD,40801,2313.26,110826,3789.99,Aug-16
COOPERATIVE,ABHYUDAYA CO-OP BANK LTD,39431,2233.91,107036,3650.23,Sep-16
COOPERATIVE,ABHYUDAYA CO-OP BANK LTD,43757,2505.32,134274,4859.04,Oct-16
COOPERATIVE,ABHYUDAYA CO-OP BANK LTD,54567,2730.17,122321,4179.03,Nov-16
COOPERATIVE,ABHYUDAYA CO-OP BANK LTD,81604,3668.56,158899,5188.99,Dec-16
COOPERATIVE,ABHYUDAYA CO-OP BANK LTD,76562,3414.19,160050,5132.50,Jan-17
COOPERATIVE,ABHYUDAYA CO-OP BANK LTD,65689,2846.49,148400,4331.52,Feb-17
COOPERATIVE,ABHYUDAYA CO-OP BANK LTD,75147,4035.14,173150,6179.84,Mar-17
COOPERATIVE,ABHYUDAYA CO-OP BANK LTD,66339,3203.88,152773,4992.20,Apr-17
FOREIGN,ABU DHABI COMMERCIAL BANK,2139,935.84,571,317.18,May-16
FOREIGN,ABU DHABI COMMERCIAL BANK,2290,2417.08,697,756.89,Jun-16
FOREIGN,ABU DHABI COMMERCIAL BANK,2011,901.53,541,172.16,Jul-16
FOREIGN,ABU DHABI COMMERCIAL BANK,2815,1611.19,610,804.20,Aug-16
FOREIGN,ABU DHABI COMMERCIAL BANK,2725,1339.72,632,511.27,Sep-16
FOREIGN,ABU DHABI COMMERCIAL BANK,2486,888.23,636,537.30,Oct-16
FOREIGN,ABU DHABI COMMERCIAL BANK,2787,2034.91,680,363.77,Nov-16
FOREIGN,ABU DHABI COMMERCIAL BANK,2758,1132.81,735,780.41,Dec-16
FOREIGN,ABU DHABI COMMERCIAL BANK,2500,2130.89,678,410.83,Jan-17
FOREIGN,ABU DHABI COMMERCIAL BANK,2114,1156.65,627,213.9,Feb-17
FOREIGN,ABU DHABI COMMERCIAL BANK,2725,1069.43,996,4046.57,Mar-17
FOREIGN,ABU DHABI COMMERCIAL BANK,2222,1351.62,625,697.65,Apr-17
COOPERATIVE,AHMEDABAD MERCANTILE COOP BANK,5256,454.20,14251,974.37,May-16
COOPERATIVE,AHMEDABAD MERCANTILE COOP BANK,5845,460.33,14393,954.43,Jun-16
COOPERATIVE,AHMEDABAD MERCANTILE COOP BANK,5594,487.69,14776,972.33,Jul-16
COOPERATIVE,AHMEDABAD MERCANTILE COOP BANK,5419,454.72,15864,1058.53,Aug-16
COOPERATIVE,AHMEDABAD MERCANTILE COOP BANK,5970,481.06,16446,1058.39,Sep-16
COOPERATIVE,AHMEDABAD MERCANTILE COOP BANK,7038,635.18,20172,1363.62,Oct-16
COOPERATIVE,AHMEDABAD MERCANTILE COOP BANK,4883,432.11,15176,830.84,Nov-16
COOPERATIVE,AHMEDABAD MERCANTILE COOP BANK,7700,580.56,19112,1118.08,Dec-16
COOPERATIVE,AHMEDABAD MERCANTILE COOP BANK,8476,613.59,19907,1243.30,Jan-17
COOPERATIVE,AHMEDABAD MERCANTILE COOP BANK,8276,544.84,20969,1189.85,Feb-17
COOPERATIVE,AHMEDABAD MERCANTILE COOP BANK,12953,899.62,30505,2038.14,Mar-17
COOPERATIVE,AHMEDABAD MERCANTILE COOP BANK,9117,645.82,19117,1291.69,Apr-17
PRIVATE_SECTOR,AIRTEL PAYMENTS BANK LIMITED,19,0.88,36,0.01,Nov-16
PRIVATE_SECTOR,AIRTEL PAYMENTS BANK LIMITED,494,131.72,109,0.79,Dec-16
PRIVATE_SECTOR,AIRTEL PAYMENTS BANK LIMITED,7669,670.65,1301,4.95,Jan-17
PRIVATE_SECTOR,AIRTEL PAYMENTS BANK LIMITED,21447,623.61,7367,11.9,Feb-17
PRIVATE_SECTOR,AIRTEL PAYMENTS BANK LIMITED,27561,652.57,10806,22.06,Mar-17
PRIVATE_SECTOR,AIRTEL PAYMENTS BANK LIMITED,12334,389.56,6905,15.98,Apr-17
COOPERATIVE,AKOLA DISTRICT CENTRAL CO-OP BANK,7118,427.71,9888,340.95,May-16
COOPERATIVE,AKOLA DISTRICT CENTRAL CO-OP BANK,5512,391.94,11014,318.53,Jun-16
COOPERATIVE,AKOLA DISTRICT CENTRAL CO-OP BANK,6120,299.21,8656,118.18,Jul-16
COOPERATIVE,AKOLA DISTRICT CENTRAL CO-OP BANK,3369,232.89,6569,216.71,Aug-16
COOPERATIVE,AKOLA DISTRICT CENTRAL CO-OP BANK,4167,365.37,4777,288.98,Sep-16
COOPERATIVE,AKOLA DISTRICT CENTRAL CO-OP BANK,3244,484.34,8084,270.28,Oct-16
COOPERATIVE,AKOLA DISTRICT CENTRAL CO-OP BANK,6482,401.75,3837,125.60,Nov-16
COOPERATIVE,AKOLA DISTRICT CENTRAL CO-OP BANK,29135,1065.45,11318,382.47,Dec-16
COOPERATIVE,AKOLA DISTRICT CENTRAL CO-OP BANK,14140,836.25,18994,573.68,Jan-17
COOPERATIVE,AKOLA DISTRICT CENTRAL CO-OP BANK,14875,667.51,18025,601.56,Feb-17
COOPERATIVE,AKOLA DISTRICT CENTRAL CO-OP BANK,17033,924.66,24238,1071.12,Mar-17
COOPERATIVE,AKOLA DISTRICT CENTRAL CO-OP BANK,23637,1518.62,15420,749.06,Apr-17
COOPERATIVE,Akola Janata Commercial Co-Op Bank,4330,740.18,3345,355.17,May-16
COOPERATIVE,Akola Janata Commercial Co-Op Bank,4747,771.47,3662,352.47,Jun-16
COOPERATIVE,Akola Janata Commercial Co-Op Bank,4192,542.37,3830,339.76,Jul-16
COOPERATIVE,Akola Janata Commercial Co-Op Bank,4526,532.51,4069,345.69,Aug-16
COOPERATIVE,Akola Janata Commercial Co-Op Bank,4523,600.65,3964,365.82,Sep-16
COOPERATIVE,Akola Janata Commercial Co-Op Bank,4864,792.74,4433,441.88,Oct-16
COOPERATIVE,Akola Janata Commercial Co-Op Bank,5710,620.76,4738,525.59,Nov-16
COOPERATIVE,Akola Janata Commercial Co-Op Bank,11360,1212.06,9253,904.04,Dec-16
COOPERATIVE,Akola Janata Commercial Co-Op Bank,17189,1531.44,9744,929.49,Jan-17
COOPERATIVE,Akola Janata Commercial Co-Op Bank,13407,1195.55,8300,896.13,Feb-17
COOPERATIVE,Akola Janata Commercial Co-Op Bank,16432,1614.71,12069,1432.90,Mar-17
COOPERATIVE,Akola Janata Commercial Co-Op Bank,11806,1145.96,9214,993.03,Apr-17
PUBLIC_SECTOR,ALLAHABAD BANK,1117325,60364.50,2221272,78413.53,May-16
PUBLIC_SECTOR,ALLAHABAD BANK,1126304,59380.76,2344039,95903.14,Jun-16
PUBLIC_SECTOR,ALLAHABAD BANK,1184182,61573.94,2027154,94485.07,Jul-16
PUBLIC_SECTOR,ALLAHABAD BANK,1267789,61781.87,2291128,85250.08,Aug-16
PUBLIC_SECTOR,ALLAHABAD BANK,1111152,60727.74,2178969,100767.78,Sep-16
PUBLIC_SECTOR,ALLAHABAD BANK,1213994,72306.76,2574840,95053.25,Oct-16
PUBLIC_SECTOR,ALLAHABAD BANK,956614,75693.63,2022743,84518.57,Nov-16
PUBLIC_SECTOR,ALLAHABAD BANK,1463412,88730.42,3396928,126862.44,Dec-16
PUBLIC_SECTOR,ALLAHABAD BANK,1450229,78874.48,3198333,119835.09,Jan-17
PUBLIC_SECTOR,ALLAHABAD BANK,1178383,78334.01,2808349,107666.16,Feb-17
PUBLIC_SECTOR,ALLAHABAD BANK,1529219,114777.00,3862416,221232.00,Mar-17
PUBLIC_SECTOR,ALLAHABAD BANK,1163498,76661.64,2656925,126552.08,Apr-17
COOPERATIVE,ALMORA URBAN CO-OPERATIVE BANK LTD,7377,295.46,6846,323.48,May-16
COOPERATIVE,ALMORA URBAN CO-OPERATIVE BANK LTD,11647,303.35,11031,500.32,Jun-16
COOPERATIVE,ALMORA URBAN CO-OPERATIVE BANK LTD,8303,351.07,11888,786.07,Jul-16
COOPERATIVE,ALMORA URBAN CO-OPERATIVE BANK LTD,8777,566.81,12675,519.39,Aug-16
COOPERATIVE,ALMORA URBAN CO-OPERATIVE BANK LTD,6786,318.09,11995,468.49,Sep-16
COOPERATIVE,ALMORA URBAN CO-OPERATIVE BANK LTD,7323,422.29,17700,675.82,Oct-16
COOPERATIVE,ALMORA URBAN CO-OPERATIVE BANK LTD,9102,513.45,8805,323.77,Nov-16
COOPERATIVE,ALMORA URBAN CO-OPERATIVE BANK LTD,13023,917.37,18782,1348.03,Dec-16
COOPERATIVE,ALMORA URBAN CO-OPERATIVE BANK LTD,13703,730.88,13374,456.30,Jan-17
COOPERATIVE,ALMORA URBAN CO-OPERATIVE BANK LTD,9293,474.43,15275,615.08,Feb-17
COOPERATIVE,ALMORA URBAN CO-OPERATIVE BANK LTD,11228,609.16,23402,917.22,Mar-17
COOPERATIVE,ALMORA URBAN CO-OPERATIVE BANK LTD,11293,437.81,14625,499.99,Apr-17
PUBLIC_SECTOR,ANDHRA BANK,550903,67245.48,2332211,94550.09,May-16
PUBLIC_SECTOR,ANDHRA BANK,584572,64852.78,2250555,104031.79,Jun-16
PUBLIC_SECTOR,ANDHRA BANK,589266,82716.27,1878076,101154.67,Jul-16
PUBLIC_SECTOR,ANDHRA BANK,550958,71352.09,2128731,98389.15,Aug-16
PUBLIC_SECTOR,ANDHRA BANK,638207,79781.18,2107622,103818.36,Sep-16
PUBLIC_SECTOR,ANDHRA BANK,562636,74275.06,2199537,113148.21,Oct-16
PUBLIC_SECTOR,ANDHRA BANK,697079,77898.06,2313514,94085.32,Nov-16
PUBLIC_SECTOR,ANDHRA BANK,1300417,119090.07,3750632,153598.62,Dec-16
PUBLIC_SECTOR,ANDHRA BANK,1309428,116197.54,3627641,159928.49,Jan-17
PUBLIC_SECTOR,ANDHRA BANK,1007080,102738.75,3046112,134087.46,Feb-17
PUBLIC_SECTOR,ANDHRA BANK,1224252,134455.00,4089166,217199.00,Mar-17
PUBLIC_SECTOR,ANDHRA BANK,906882,107221.82,2562107,137666.20,Apr-17
RURAL,ANDHRA PRAGATHI GRAMEENA BANK,20751,2666.36,129850,2476.14,May-16
RURAL,ANDHRA PRAGATHI GRAMEENA BANK,19765,1798.63,43392,1653.51,Jun-16
RURAL,ANDHRA PRAGATHI GRAMEENA BANK,19672,4052.36,51983,4283.04,Jul-16
RURAL,ANDHRA PRAGATHI GRAMEENA BANK,20053,2525.31,52057,2441.96,Aug-16
RURAL,ANDHRA PRAGATHI GRAMEENA BANK,30468,1576.29,154887,1699.30,Sep-16
RURAL,ANDHRA PRAGATHI GRAMEENA BANK,20741,1342.98,60859,1655.30,Oct-16
RURAL,ANDHRA PRAGATHI GRAMEENA BANK,46024,3849.17,73945,1684.26,Nov-16
RURAL,ANDHRA PRAGATHI GRAMEENA BANK,101701,3950.19,173124,3428.19,Dec-16
RURAL,ANDHRA PRAGATHI GRAMEENA BANK,83829,3930.38,140850,5396.60,Jan-17
RURAL,ANDHRA PRAGATHI GRAMEENA BANK,68903,3455.89,142909,3897.29,Feb-17
RURAL,ANDHRA PRAGATHI GRAMEENA BANK,64334,6523.54,164401,4558.50,Mar-17
RURAL,ANDHRA PRAGATHI GRAMEENA BANK,46046,3560.07,96329,3614.46,Apr-17
FOREIGN,ANZ Banking Group Limited,22746,8237.67,2612,4363.43,May-16
FOREIGN,ANZ Banking Group Limited,22744,6735.44,2669,4747.92,Jun-16
FOREIGN,ANZ Banking Group Limited,24370,7441.55,2506,4522.93,Jul-16
FOREIGN,ANZ Banking Group Limited,24294,7885.06,2714,5022.28,Aug-16
FOREIGN,ANZ Banking Group Limited,24393,5381.46,2820,7033.26,Sep-16
FOREIGN,ANZ Banking Group Limited,26161,6847.35,2610,6116.36,Oct-16
FOREIGN,ANZ Banking Group Limited,25313,7459.77,2937,4196.63,Nov-16
FOREIGN,ANZ Banking Group Limited,26624,9468.22,2840,6273.42,Dec-16
FOREIGN,ANZ Banking Group Limited,26318,17831.90,3304,5845.93,Jan-17
FOREIGN,ANZ Banking Group Limited,23906,9262.4,3201,8020.15,Feb-17
FOREIGN,ANZ Banking Group Limited,27287,9533.32,3189,5297.42,Mar-17
FOREIGN,ANZ Banking Group Limited,24616,10345.93,3393,6821.92,Apr-17
COOPERATIVE,APNA SAHAKARI BANKLTD,5561,426.36,17426,944.57,May-16
COOPERATIVE,APNA SAHAKARI BANKLTD,5769,398.68,18028,963.30,Jun-16
COOPERATIVE,APNA SAHAKARI BANKLTD,7138,472.01,19178,917.37,Jul-16
COOPERATIVE,APNA SAHAKARI BANKLTD,6091,423.93,20334,1025.87,Aug-16
COOPERATIVE,APNA SAHAKARI BANKLTD,7682,554.90,19154,969.00,Sep-16
COOPERATIVE,APNA SAHAKARI BANKLTD,6445,567.03,23283,1035.51,Oct-16
COOPERATIVE,APNA SAHAKARI BANKLTD,8832,578.15,22569,993.22,Nov-16
COOPERATIVE,APNA SAHAKARI BANKLTD,13117,805.27,30947,1368.25,Dec-16
COOPERATIVE,APNA SAHAKARI BANKLTD,14225,776.77,31995,1317.91,Jan-17
COOPERATIVE,APNA SAHAKARI BANKLTD,10448,669.42,30004,1098.78,Feb-17
COOPERATIVE,APNA SAHAKARI BANKLTD,12466,962.07,35903,1533.06,Mar-17
COOPERATIVE,APNA SAHAKARI BANKLTD,9054,656.93,31850,1222.76,Apr-17
PRIVATE_SECTOR,AXIS BANK,8769005,534557.25,4908467,449227.21,May-16
PRIVATE_SECTOR,AXIS BANK,9379483,559535.18,5119135,503696.24,Jun-16
PRIVATE_SECTOR,AXIS BANK,9330629,573315.59,5040659,475510.79,Jul-16
PRIVATE_SECTOR,AXIS BANK,10156807,590045.78,5175549,487927.51,Aug-16
PRIVATE_SECTOR,AXIS BANK,11244781,641539.79,5183756,617382.33,Sep-16
PRIVATE_SECTOR,AXIS BANK,13789791,653635.86,5975538,571628.56,Oct-16
PRIVATE_SECTOR,AXIS BANK,14518712,677749.99,5756040,508386.61,Nov-16
PRIVATE_SECTOR,AXIS BANK,15732438,832956.63,7581842,647871.34,Dec-16
PRIVATE_SECTOR,AXIS BANK,14400888,775853.75,7271930,618129.10,Jan-17
PRIVATE_SECTOR,AXIS BANK,12188636,701100.38,6536245,669674.52,Feb-17
PRIVATE_SECTOR,AXIS BANK,15591958,1098950.00,7801133,964933.00,Mar-17
PRIVATE_SECTOR,AXIS BANK,13707599,786005.89,6432024,620964.78,Apr-17
FOREIGN,B N PARIBAS,318386,70707.11,129529,80110.87,May-16
FOREIGN,B N PARIBAS,307594,73340.75,129260,97071.12,Jun-16
FOREIGN,B N PARIBAS,320481,79206.65,113505,88158.54,Jul-16
FOREIGN,B N PARIBAS,321154,78575.37,113040,97666.41,Aug-16
FOREIGN,B N PARIBAS,319632,85672.66,108870,91714.82,Sep-16
FOREIGN,B N PARIBAS,387846,73024.65,107465,111928.49,Oct-16
FOREIGN,B N PARIBAS,309223,88949.82,108586,90565.53,Nov-16
FOREIGN,B N PARIBAS,354202,95891.88,125652,133432.87,Dec-16
FOREIGN,B N PARIBAS,344290,106739.21,120722,117862.08,Jan-17
FOREIGN,B N PARIBAS,344819,98092.74,114442,131218.03,Feb-17
FOREIGN,B N PARIBAS,404032,118764.00,137502,135207.00,Mar-17
FOREIGN,B N PARIBAS,358464,115294.93,113274,118559.84,Apr-17
PRIVATE_SECTOR,BANDHAN BANK LIMITED,36049,1431.95,23885,1636.82,May-16
PRIVATE_SECTOR,BANDHAN BANK LIMITED,35060,1573.55,28704,1659.58,Jun-16
PRIVATE_SECTOR,BANDHAN BANK LIMITED,41317,2374.03,32984,2244.15,Jul-16
PRIVATE_SECTOR,BANDHAN BANK LIMITED,55179,2871.88,41720,2126.43,Aug-16
PRIVATE_SECTOR,BANDHAN BANK LIMITED,55992,4426.33,46289,2923.35,Sep-16
PRIVATE_SECTOR,BANDHAN BANK LIMITED,84245,2963.59,53532,2822.29,Oct-16
PRIVATE_SECTOR,BANDHAN BANK LIMITED,95091,4803.52,55901,5625.95,Nov-16
PRIVATE_SECTOR,BANDHAN BANK LIMITED,138025,6115.42,107231,6594.04,Dec-16
PRIVATE_SECTOR,BANDHAN BANK LIMITED,158434,6628.26,136495,6421.76,Jan-17
PRIVATE_SECTOR,BANDHAN BANK LIMITED,139155,10621.33,131360,7469.39,Feb-17
PRIVATE_SECTOR,BANDHAN BANK LIMITED,176870,9962.79,176684,14223.58,Mar-17
PRIVATE_SECTOR,BANDHAN BANK LIMITED,196308,8803.29,156302,13265.14,Apr-17
FOREIGN,BANK INTERNASIONAL INDONESIA,1316,163.97,33,16.38,May-16
FOREIGN,BANK INTERNASIONAL INDONESIA,1407,223.74,40,49.23,Jun-16
FOREIGN,BANK INTERNASIONAL INDONESIA,1459,469.62,42,118.05,Jul-16
FOREIGN,BANK INTERNASIONAL INDONESIA,1554,202.42,45,118.70,Aug-16
FOREIGN,BANK INTERNASIONAL INDONESIA,1392,219.19,36,110.09,Sep-16
FOREIGN,BANK INTERNASIONAL INDONESIA,1477,222.85,36,39.78,Oct-16
FOREIGN,BANK INTERNASIONAL INDONESIA,1466,206.83,67,66.17,Nov-16
FOREIGN,BANK INTERNASIONAL INDONESIA,1870,369.13,93,192.25,Dec-16
FOREIGN,BANK INTERNASIONAL INDONESIA,1696,536.44,52,5.96,Jan-17
FOREIGN,BANK INTERNASIONAL INDONESIA,1443,216.02,30,18.31,Feb-17
FOREIGN,BANK INTERNASIONAL INDONESIA,1751,278.65,61,31.79,Mar-17
FOREIGN,BANK INTERNASIONAL INDONESIA,1438,729.79,47,24.43,Apr-17
FOREIGN,BANK OF AMERICA,686515,66190.76,77405,38727.40,May-16
FOREIGN,BANK OF AMERICA,750186,74326.28,80348,44176.96,Jun-16
FOREIGN,BANK OF AMERICA,694659,71003.30,73889,39331.13,Jul-16
FOREIGN,BANK OF AMERICA,744802,79176.58,80543,45484.79,Aug-16
FOREIGN,BANK OF AMERICA,737900,100003.10,77757,44464.66,Sep-16
FOREIGN,BANK OF AMERICA,775128,78803.06,74674,49816.30,Oct-16
FOREIGN,BANK OF AMERICA,810566,95447.06,87339,55186.40,Nov-16
FOREIGN,BANK OF AMERICA,805153,105139.00,96759,59720.41,Dec-16
FOREIGN,BANK OF AMERICA,741972,92330.93,96386,42673.98,Jan-17
FOREIGN,BANK OF AMERICA,744290,85150.78,84230,45179.6,Feb-17
FOREIGN,BANK OF AMERICA,791238,99293.41,102697,57291.48,Mar-17
FOREIGN,BANK OF AMERICA,634474,88400.21,88424,53575.26,Apr-17
FOREIGN,BANK OF BAHARIEN AND KUWAIT,29654,3536.18,1277,610.16,May-16
FOREIGN,BANK OF BAHARIEN AND KUWAIT,29583,2772.32,1396,1540.98,Jun-16
FOREIGN,BANK OF BAHARIEN AND KUWAIT,28962,1974.26,1445,1001.78,Jul-16
FOREIGN,BANK OF BAHARIEN AND KUWAIT,32038,2238.85,1662,941.21,Aug-16
FOREIGN,BANK OF BAHARIEN AND KUWAIT,28320,1826.10,1343,837.59,Sep-16
FOREIGN,BANK OF BAHARIEN AND KUWAIT,24598,1867.71,1459,852.30,Oct-16
FOREIGN,BANK OF BAHARIEN AND KUWAIT,23323,2685.71,1789,651.73,Nov-16
FOREIGN,BANK OF BAHARIEN AND KUWAIT,27018,2460.28,2548,998.70,Dec-16
FOREIGN,BANK OF BAHARIEN AND KUWAIT,28360,2481.96,2225,1732.73,Jan-17
FOREIGN,BANK OF BAHARIEN AND KUWAIT,23697,2309.64,1727,1097.49,Feb-17
FOREIGN,BANK OF BAHARIEN AND KUWAIT,28083,2536.54,2631,1719.10,Mar-17
FOREIGN,BANK OF BAHARIEN AND KUWAIT,22681,2939.80,2081,410.90,Apr-17
PUBLIC_SECTOR,BANK OF BARODA,1788834,124937.01,6733540,197672.44,May-16
PUBLIC_SECTOR,BANK OF BARODA,1767960,153423.20,5899163,225882.22,Jun-16
PUBLIC_SECTOR,BANK OF BARODA,1772524,159138.31,5729575,212212.87,Jul-16
PUBLIC_SECTOR,BANK OF BARODA,1799150,132517.84,5962715,210494.40,Aug-16
PUBLIC_SECTOR,BANK OF BARODA,1781264,135306.01,5910239,228381.69,Sep-16
PUBLIC_SECTOR,BANK OF BARODA,2003742,162122.68,6867875,240982.01,Oct-16
PUBLIC_SECTOR,BANK OF BARODA,1920320,155986.71,5645242,207154.36,Nov-16
PUBLIC_SECTOR,BANK OF BARODA,2909928,234928.52,7843582,284009.21,Dec-16
PUBLIC_SECTOR,BANK OF BARODA,3044930,210306.00,7781882,301101.84,Jan-17
PUBLIC_SECTOR,BANK OF BARODA,2572193,196207.57,7008570,276625.43,Feb-17
PUBLIC_SECTOR,BANK OF BARODA,3124940,260636.00,9396071,430198.00,Mar-17
PUBLIC_SECTOR,BANK OF BARODA,2718052,197965.63,6889750,318680.76,Apr-17
FOREIGN,BANK OF CEYLON,928,64.49,336,119.21,May-16
FOREIGN,BANK OF CEYLON,895,39.37,395,132.53,Jun-16
FOREIGN,BANK OF CEYLON,980,86.79,377,109.05,Jul-16
FOREIGN,BANK OF CEYLON,1002,49.88,462,128.69,Aug-16
FOREIGN,BANK OF CEYLON,946,46.18,454,151.82,Sep-16
FOREIGN,BANK OF CEYLON,994,36.39,462,147.95,Oct-16
FOREIGN,BANK OF CEYLON,1149,43.91,501,235.81,Nov-16
FOREIGN,BANK OF CEYLON,1251,83.56,523,252.77,Dec-16
FOREIGN,BANK OF CEYLON,1348,211.85,515,158.05,Jan-17
FOREIGN,BANK OF CEYLON,1306,62.13,451,204.52,Feb-17
FOREIGN,BANK OF CEYLON,1514,62.46,594,214.18,Mar-17
FOREIGN,BANK OF CEYLON,1335,60.83,415,160.66,Apr-17
PUBLIC_SECTOR,BANK OF INDIA,1308474,70083.91,5403341,190111.78,May-16
PUBLIC_SECTOR,BANK OF INDIA,1312005,71610.90,5585140,211428.90,Jun-16
PUBLIC_SECTOR,BANK OF INDIA,1241889,71759.48,5031372,205592.83,Jul-16
PUBLIC_SECTOR,BANK OF INDIA,1416236,71420.94,5012084,198500.58,Aug-16
PUBLIC_SECTOR,BANK OF INDIA,1386342,85986.23,5077917,230761.86,Sep-16
PUBLIC_SECTOR,BANK OF INDIA,1565190,98562.09,6282774,258666.89,Oct-16
PUBLIC_SECTOR,BANK OF INDIA,1297380,82383.53,4683070,219610.09,Nov-16
PUBLIC_SECTOR,BANK OF INDIA,2163862,118608.85,6881002,272336.74,Dec-16
PUBLIC_SECTOR,BANK OF INDIA,2187517,122680.79,7096090,276147.65,Jan-17
PUBLIC_SECTOR,BANK OF INDIA,1900371,110374.91,6298050,258037.06,Feb-17
PUBLIC_SECTOR,BANK OF INDIA,2242951,148932.00,8669399,405560.00,Mar-17
PUBLIC_SECTOR,BANK OF INDIA,1757034,115790.69,5652256,304237.55,Apr-17
PUBLIC_SECTOR,BANK OF MAHARASHTRA,657570,42256.98,1765641,69679.22,May-16
PUBLIC_SECTOR,BANK OF MAHARASHTRA,685450,44554.17,2180902,71761.62,Jun-16
PUBLIC_SECTOR,BANK OF MAHARASHTRA,633681,51550.85,1740374,70128.15,Jul-16
PUBLIC_SECTOR,BANK OF MAHARASHTRA,753885,44740.19,1542148,84106.52,Aug-16
PUBLIC_SECTOR,BANK OF MAHARASHTRA,725185,43152.18,1501509,70979.26,Sep-16
PUBLIC_SECTOR,BANK OF MAHARASHTRA,747864,52380.50,1857388,80170.83,Oct-16
PUBLIC_SECTOR,BANK OF MAHARASHTRA,604141,40606.08,1427911,74047.53,Nov-16
PUBLIC_SECTOR,BANK OF MAHARASHTRA,1034273,57456.03,2209161,101505.56,Dec-16
PUBLIC_SECTOR,BANK OF MAHARASHTRA,1143765,69645.36,2179436,108625.86,Jan-17
PUBLIC_SECTOR,BANK OF MAHARASHTRA,934995,52792.12,1930457,83688.14,Feb-17
PUBLIC_SECTOR,BANK OF MAHARASHTRA,1154909,99892.32,2409834,128860.00,Mar-17
PUBLIC_SECTOR,BANK OF MAHARASHTRA,1021046,69914.52,2022655,104945.24,Apr-17
FOREIGN,BANK OF NOVA SCOTIA,3591,1400.66,1072,5677.31,May-16
FOREIGN,BANK OF NOVA SCOTIA,3415,1292.69,1045,5088.59,Jun-16
FOREIGN,BANK OF NOVA SCOTIA,2693,1527.01,992,3590.44,Jul-16
FOREIGN,BANK OF NOVA SCOTIA,2756,899.99,985,3391.83,Aug-16
FOREIGN,BANK OF NOVA SCOTIA,2249,782.88,878,4837.95,Sep-16
FOREIGN,BANK OF NOVA SCOTIA,1602,1902.73,954,4053.19,Oct-16
FOREIGN,BANK OF NOVA SCOTIA,989,418.66,897,4183.92,Nov-16
FOREIGN,BANK OF NOVA SCOTIA,1015,1361.25,1131,6538.67,Dec-16
FOREIGN,BANK OF NOVA SCOTIA,925,651.85,969,5678.40,Jan-17
FOREIGN,BANK OF NOVA SCOTIA,795,1181.63,1096,4152.43,Feb-17
FOREIGN,BANK OF NOVA SCOTIA,1084,594.46,1239,6513.98,Mar-17
FOREIGN,BANK OF NOVA SCOTIA,903,3790.17,905,4945.08,Apr-17
FOREIGN,BANK OF TOKYO AND MITSUBISHI,32494,9277.34,4973,8921.15,May-16
FOREIGN,BANK OF TOKYO AND MITSUBISHI,37146,8142.76,5250,10519.51,Jun-16
FOREIGN,BANK OF TOKYO AND MITSUBISHI,36513,8453.09,5190,9032.31,Jul-16
FOREIGN,BANK OF TOKYO AND MITSUBISHI,37206,7465.12,5437,9926.93,Aug-16
FOREIGN,BANK OF TOKYO AND MITSUBISHI,39061,17620.69,5352,11935.07,Sep-16
FOREIGN,BANK OF TOKYO AND MITSUBISHI,47738,11088.75,5520,10570.23,Oct-16
FOREIGN,BANK OF TOKYO AND MITSUBISHI,33332,10457.82,5404,9585.80,Nov-16
FOREIGN,BANK OF TOKYO AND MITSUBISHI,47405,13922.66,6238,10488.82,Dec-16
FOREIGN,BANK OF TOKYO AND MITSUBISHI,43000,15616.42,5821,12736.65,Jan-17
FOREIGN,BANK OF TOKYO AND MITSUBISHI,41757,10060.35,6110,12351.39,Feb-17
FOREIGN,BANK OF TOKYO AND MITSUBISHI,51557,13217.51,7017,14217.77,Mar-17
FOREIGN,BANK OF TOKYO AND MITSUBISHI,41138,12806.79,5887,13013.66,Apr-17
FOREIGN,BARCLAYS BANK,29057,7572.55,1660,5622.52,May-16
FOREIGN,BARCLAYS BANK,44558,15625.99,1777,7735.09,Jun-16
FOREIGN,BARCLAYS BANK,31083,5742.27,1689,3294.87,Jul-16
FOREIGN,BARCLAYS BANK,30340,5717.86,1901,4289.80,Aug-16
FOREIGN,BARCLAYS BANK,43881,11038.39,1911,6396.50,Sep-16
FOREIGN,BARCLAYS BANK,32355,14826.14,2150,5092.34,Oct-16
FOREIGN,BARCLAYS BANK,29367,7041.99,2056,4759.69,Nov-16
FOREIGN,BARCLAYS BANK,39784,8269.28,2195,6347.31,Dec-16
FOREIGN,BARCLAYS BANK,29450,6523.03,2167,7995.29,Jan-17
FOREIGN,BARCLAYS BANK,27843,9819.18,2095,19552.58,Feb-17
FOREIGN,BARCLAYS BANK,44000,6261.15,2681,6281.48,Mar-17
FOREIGN,BARCLAYS BANK,28493,6678.45,2233,11141.60,Apr-17
COOPERATIVE,BASSEIN CATHOLIC CO-OP BANK LTD,7373,573.17,22530,1281.24,May-16
COOPERATIVE,BASSEIN CATHOLIC CO-OP BANK LTD,8595,756.87,23425,1153.83,Jun-16
